Img_Name,Img_Text,Img_Text_Label,Img_Label,Text_Label,,,,,,,
2767.jpg,"रिहाना हरियाणा के चतर सिंह जाट की लड़की, जिसकी सरसा में १०० एकर जमीन ! इसिलय उनका नाम हरियाणा के नाम पे पड़ा ! थैंक यू रिहाना ",Nonbully,Nonbully,Nonbully,,,,,,,
2768.jpg,Girls:Say HI and i will Post something about you.*Memers:Ae Madam Ye kya Chodd Failayela hai idhar,Bully,Nonbully,Bully,,,,,,,
2769.jpg,i don't have an attitude problem.I just varry a pesonality you can't handle aj editing zone behind my smile is everything you will nevver understand,Nonbully,Nonbully,Nonbully,,,,,,,
2770.jpg,When you are pro in licking,Bully,Bully,Bully,,,,,,,
2771.jpg,"48 posts 233 followers 1,626 following david guetta your fack would look better between my life my rols",Nonbully,Nonbully,Nonbully,,,,,,,
2772.jpg,10 Rupay ki pepsi modi sir sexi Gomesh Netam now strict lock down in durg district needed sirji Rahul Singh Are modi ji mujhe new phone lena h pubg khelne ke liye ek din ke liye mobile ki dukan khulwa do,Bully,Nonbully,Bully,,,,,,,
2773.jpg,today i witnessed an ultra rare moment in delhi metro at rajiv chowk,Nonbully,Nonbully,Nonbully,,,,,,,
2774.jpg,Hey devi ye koun sa vastra hai?,Bully,Nonbully,Nonbully,,,,,,,
2775.jpg,When your wife kicks you out of the house But you have three more wives,Nonbully,Nonbully,Nonbully,,,,,,,
2776.jpg,Okay show this to ur mom meri maa dr.nahi hai jo lakwa theek krde,Bully,Nonbully,Bully,,,,,,,
2777.jpg,"श्री कृष्ण को तुम्हारी भक्ति बहुत पसंद आयी है, मोहित हो गए है, ...बैकुंठधाम बुलाया है मिलने, बोल रहे है वही रखेंगे तुमको ",Nonbully,Nonbully,Nonbully,,,,,,,
2778.jpg,Girls when they don't get to kiss the teachers kid Boys after calling him Randi ka baccha,Bully,Nonbully,Bully,,,,,,,
2779.jpg,आत्मनिर्भर बन लवडे,Nonbully,Nonbully,Bully,,,,,,,
2780.jpg,Multiple choice questions be like,Nonbully,Bully,Nonbully,,,,,,,
2781.jpg,Vashishtha laxman bharat to:everyone gurudev unmute to kijiye shatrughan,Nonbully,Nonbully,Nonbully,,,,,,,
2782.jpg,GOOD MORNING JI LET'S DO ONE MORNING SESSION next day after suh*graat that smile on her face shows that how good she got fu*ked last night,Bully,Nonbully,Bully,,,,,,,
2783.jpg,"yt mein saare GTA ke videos mein ""all we had to do was follow the damn train cj""comment kar deta hoon.funny lagega",Nonbully,Nonbully,Nonbully,,,,,,,
2784.jpg,Didi itni gaarib he ki Fata hua undergarments phnti he,Bully,Bully,Bully,,,,,,,
2785.jpg,Jab Viva में आपको कुछ भी नहीं आ रहा हो. तब आप टीचर से..तुम लड़किया भी ना बड़ी चालाक  हो जानती सब हो लेकिन हमसे सुनना चाहती हो,Nonbully,Nonbully,Nonbully,,,,,,,
2786.jpg,Ae Kohli चौका मरना …... Abey lovkdown ka fyada uthao Mummy Papa bano ….... Magar nahi tumeh toh meme material Banna hai.,Bully,Bully,Bully,,,,,,,
2787.jpg,Don't allow men who hate women to define feminism as women who hate men. Emmycoletti,Nonbully,Nonbully,Nonbully,,,,,,,
2788.jpg,You are in Quarantine but your gf knows How to keep you happy,Bully,Bully,Nonbully,,,,,,,
2789.jpg,"hum haar-jeet,success-failure mein itna ulajh gaye hain ki zindagi jeena bhool gaye hain zindagi mein agar kucch sabse zyada important hai...toh woh hai khud zindagi",Nonbully,Nonbully,Nonbully,,,,,,,
2790.jpg,Duniya mai kitne Madarch*d hai,Bully,Bully,Bully,,,,,,,
2791.jpg,my pockets after i waste my money on stupid stuff,Nonbully,Nonbully,Nonbully,,,,,,,
2792.jpg,midnight video call with girl bestie,Bully,Bully,Bully,,,,,,,
2793.jpg,on 5th april 9 pm kids mens legends,Nonbully,Nonbully,Nonbully,,,,,,,
2794.jpg,Mole at perfect place Naughtiest trolls,Bully,Bully,Nonbully,,,,,,,
2795.jpg,"ignore negativity follow Mr_j follows you Atheist in the middle of no where born november 3,2000 joined october 2015 588 following 178 followers not followed by anyone you're following",Nonbully,Nonbully,Nonbully,,,,,,,
2796.jpg,Arey mohubbat hai isliye jaane diya Maid hoti toh baho main hoti,Bully,Nonbully,Bully,,,,,,,
2797.jpg,me waiting to eat until i find the perfect show on netflix,Nonbully,Nonbully,Nonbully,,,,,,,
2798.jpg,Are Behanch*d ye dairy milk kahan kahan apni factory khola hai bey..!,Bully,Bully,Bully,,,,,,,
2799.jpg,"The Times of India On April 28, a family had to shell out Rs 82,000 for a 7km ride from KPHB road no. 1 to Hi-Tec City graveyard for the last rites of a 47-year-old man who succumbed to Covid-19 END OF HUMANITY",Nonbully,Nonbully,Nonbully,,,,,,,
2800.jpg,Quarantine is fun you just need one girlfriend like her who video calls you daily,Bully,Bully,Nonbully,,,,,,,
2801.jpg,*Me Before Control Uday… Control *Me now Control karna mushkil hogaya,Nonbully,Nonbully,Nonbully,,,,,,,
2802.jpg,Horney wife's are best in seduction,Bully,Bully,Bully,,,,,,,
2803.jpg,"her: I bet he's thinking about other women Him: If you replace ""W"" with ""T"" in when , where, and what, you get the answer for each question",Nonbully,Nonbully,Nonbully,,,,,,,
2804.jpg,When someone says tiktokers are so talented.Laude ka talent hai,Bully,Nonbully,Bully,,,,,,,
2805.jpg,KKR TO OTHER TEAMS Tumhe 2 points dunga Tumhe bhi Tujhe bhi Tum bhi le jao 2 points,Bully,Nonbully,Bully,,,,,,,
2806.jpg,"Tiktok owner Bas na,bas karo na",Bully,Bully,Bully,,,,,,,
2807.jpg, -Dukh -Bohot Bada Dukh - Delete For Everyone Karna Chaho Aur Delete For Me Ho Jaye,Nonbully,Nonbully,Nonbully,,,,,,,
2809.jpg,"No Overacting , No Drama Just Pure Talent",Nonbully,Nonbully,Nonbully,,,,,,,
2810.jpg,"Pyar ka farz kuch is tarah nibhai wo Khud to ch*di hi,Saheli ko bhi ch*dwayi wo",Bully,Bully,Bully,,,,,,,
2811.jpg,Them : Are you okay? You looke tired Me : wow ok rude Also me:,Nonbully,Nonbully,Nonbully,,,,,,,
2812.jpg,"Humne unse puchna,Apke dil me jane ka rasta kidhar hai Wo tange faile ke boli aa ghus ja Bsdk",Bully,Bully,Bully,,,,,,,
2813.jpg,"I am tagging you here So remember you are not allowed to leave m. Not now, not ever.",Nonbully,Nonbully,Nonbully,,,,,,,
2814.jpg,Shanu Chauhan Bc….. Harish Mehra पैसा बर्बाद और कुछ नहीं …..Azeem Chawla Rafi Mohammed Nabel Ahmad…... Sudhir Kumar Well saving…...... Aman Verma सर OYO खुलवा दो ..बंदी कलेश कर रही है,Bully,Nonbully,Bully,,,,,,,
2815.jpg,LIFE HACK,Nonbully,Bully,Nonbully,,,,,,,
2816.jpg,"*She* Baby suck my B**bs *He*nahi baby,main sirf amul ka doodh pita hu",Bully,Bully,Bully,,,,,,,
2817.jpg,Kuch Nehi vro Mutne ja raha tha Kya matlab ki pone leke kyu ja raha hoon?,Nonbully,Nonbully,Nonbully,,,,,,,
2818.jpg,Baby mera recharge krwa do Modi ji ne kaha h Aatmnirbhar bno Abse hath se hi kaam chalana Ban le Aatmnirbhar Bsdk,Bully,Nonbully,Bully,,,,,,,
2819.jpg,Mahi bhai voh na beardo pa badhiya upto 70% Off mil raha hai Mene leliya hai link bio mai hai aap bhi lelo,Nonbully,Nonbully,Nonbully,,,,,,,
2820.jpg,Yeh kya baat hai period chal rahe nahi aasakti chup chaap period bunk karke aaja warna baat nahi karunga kabhi,Nonbully,Nonbully,Bully,,,,,,,
2821.jpg,"I have never been afraid of Ghists and horro movies, but this shit used to scare me like hell",Nonbully,Nonbully,Nonbully,,,,,,,
2822.jpg,Today Pakistan&China Inaugurated R.A.N.D.I Building in Karachi Now you can officially call them R.A.N.D.I,Bully,Bully,Bully,,,,,,,
2823.jpg,Once upon a time…,Nonbully,Nonbully,Nonbully,,,,,,,
2824.jpg,"Asli Mard,Asli Dard",Bully,Bully,Bully,,,,,,,
2825.jpg,Areee Mask lagakar bahar jaaye karo yaar…  Aapke chacha vidhyaka honge par yamraj nahi,Nonbully,Nonbully,Nonbully,,,,,,,
2827.jpg,"Thukra ke mera pyaar, mera intekam nahi dekh payegi kyuki meri IAS banne ki aukat nahi hai",Bully,Nonbully,Bully,,,,,,,
2828.jpg,Saif:i am going to become a father for the 4th time Sachin:Helmet daalo yaar,Bully,Nonbully,Bully,,,,,,,
2829.jpg,Kuptaan @Kuptaan #RoadSafetyWorldSeries *Sehwag hits 1st ball for four* Me: kuchh nahi badla yaar Aaj bhi sab kuchh waise ka waise hi hai,Nonbully,Nonbully,Nonbully,,,,,,,
2830.jpg,Bc ye to ganja karde toh bhi chalega,Bully,Bully,Bully,,,,,,,
2831.jpg,SOUUMMYYAA @SrcasmTripuraSe Teacher - Give me one pen: Frontbencher - Sir blue or red ? Backbencher - MAI JEB ME LEKE THORI GHUMTA HU ,Bully,Nonbully,Bully,,,,,,,
2832.jpg,Marlboro?'Auto corrected to 'Maal Bro?'Deepika Padukone tells Narcotics bureau i the Fauxy NCB Chutiyaa likha hai kya idhar,Bully,Bully,Bully,,,,,,,
2833.jpg,Believe me she is married and her Daughter is 23 years old beti se jyada charche to mom ke he,Nonbully,Nonbully,Nonbully,,,,,,,
2834.jpg,"Melania,Donald Trump headed for Divorce?Ex-White house aide claims first lady is 'Counting Minutes' Melania trump might be negotiating a prenup agreement to ensure her and Donald Trump's son Barron gets an equal share in the Trump fortune.Dhanda karo toh bada karo trump bhai ,warna mat karo",Bully,Bully,Bully,,,,,,,
2835.jpg,When you're broke but still order food from online. Gaand fate toh fate par Nawabi na ghate,Nonbully,Nonbully,Bully,,,,,,,
2836.jpg,That's why u should donate eyes,Bully,Bully,Nonbully,,,,,,,
2837.jpg,*telling a story to gf* her:you never told me that before me: I thought I did? Her must've been your other girlfriend,Nonbully,Nonbully,Nonbully,,,,,,,
2838.jpg,When my neighbour invites me at her home for chai and had sex with me but didn't offer me chai Me:-That bitch lied to me,Bully,Nonbully,Bully,,,,,,,
2839.jpg,"When you find out your normal daily lifestyle is called ""quarantine""",Nonbully,Nonbully,Nonbully,,,,,,,
2840.jpg,*Two different moods of liberals* whole year Muje cigarette do muje hukkah do During diwali muje saans do muje shudh hawa do,Bully,Bully,Bully,,,,,,,
2841.jpg,NAGAD BEDI @sad_nibba Everything remonds me of her,Nonbully,Nonbully,Nonbully,,,,,,,
2842.jpg,"Everyone""Say no to crackers""*Le Modi jii:Hold my panchamrit",Bully,Nonbully,Bully,,,,,,,
2843.jpg,I WAS YOUR PILOT SOMEONE SNEEZED GOOD LUCK,Nonbully,Nonbully,Nonbully,,,,,,,
2844.jpg,Baaghi1:girlfriend kidnapped baaghi2:daughter kidnapped baaghi3:brother kidnapped baaghi4:baaghi himself kidnapped Baaghi5:director kidnapped baaghi6:kidnapper got kidnapped,Bully,Nonbully,Bully,,,,,,,
2845.jpg,"मोमि जनता कर्फू है कल से मई घर पे ही रहूँगा,..हरामखोर तू  इंजीनिरिंग करने के बाद दो साल से घर पर ही है    ",Nonbully,Nonbully,Bully,,,,,,,
2846.jpg,Virat and Anushka The kid nnei nnai nnai seedha seedha seedha,Bully,Nonbully,Bully,,,,,,,
2847.jpg,Crush :- kamai Boi Kamai Me:- kamai crush :- aaj se tum mere papa  k jamai Crush:- Me:-,Nonbully,Nonbully,Nonbully,,,,,,,
2848.jpg,Jatin gupta Humhare sharir me kamjori karva kar khud gym jaa rahi hok bewafa,Bully,Bully,Bully,,,,,,,
2849.jpg,me at a job interview claiming I can work under pressure also me working under pressure,Nonbully,Nonbully,Nonbully,,,,,,,
2850.jpg,The person The hobby,Bully,Bully,Nonbully,,,,,,,
2851.jpg,"When you send her "" I love you"" and she reply with ""LY2"" You : Sala mereko itna chota diya?",Nonbully,Nonbully,Bully,,,,,,,
2852.jpg,Mast hai!Apun ko bhi karne ka hai,Bully,Bully,Nonbully,,,,,,,
2853.jpg,Best feeling in the world seeing our Crush dressed in black transparent Saree,Nonbully,Nonbully,Nonbully,,,,,,,
2854.jpg,Kitna Paarivarik Mahaul Hai...,Bully,Bully,Nonbully,,,,,,,
2855.jpg,Beautiful ho tum Thanks Puch rha hu She* Me* Kyu hilaa daala na,Nonbully,Nonbully,Nonbully,,,,,,,
2856.jpg,Bobby Deol was a pro at Covid testing long before the virus even came into existence.,Bully,Bully,Bully,,,,,,,
2857.jpg," -5CR RELIEF FUND TO MAHARASTRA GOVT. - 1ST FULLY 'COVID-19'DEDICATED HOSPITAL IN MUMBAI - TO PRODUCE 1,00,000 MASKS PER DAY -PROVIDE FREE FOOD TO NEEDY PEOPLE -FREE FUEL FOR EMERGENCY VEHICLES THANK YOU, RELIANCE INDUSTRIES",Nonbully,Nonbully,Nonbully,,,,,,,
2858.jpg,Kanika Kapoor tests COVID-19 positive for 5th time Meanwhile Corona Virus* mujhe ishq ho gaya hai is Har*mzadi se,Bully,Nonbully,Bully,,,,,,,
2859.jpg,On Instagram* Someone: I  nominate you Me: Tu kaun hai? Aukat kya he tera,Nonbully,Nonbully,Bully,,,,,,,
2860.jpg,FCUK IT!DORA FATEHI,Bully,Bully,Bully,,,,,,,
2861.jpg,"She:- baby mujhe pichle 3 din se cough fever hai. Kisiko batana mat Me:- ok baby mai kisiko nhi bataunga, abhi ek call krke aaya vo rahi bahen ki l*di",Nonbully,Nonbully,Bully,,,,,,,
2862.jpg,Barry and Bruce about to go full Norah Fatehi!,Bully,Bully,Bully,,,,,,,
2863.jpg,When you treid a WWE move on your brother just for fun but now he is not moving,Nonbully,Nonbully,Nonbully,,,,,,,
2864.jpg,Idhar rakhta mai worlds best bowling attack ko,Bully,Bully,Nonbully,,,,,,,
2865.jpg,LUDO KING TO PUBG DURING THIS LOCKDOWN pichhli baar kya bola tha ? Aukaat ?,Bully,Nonbully,Bully,,,,,,,
2866.jpg,Katrina confirming if tiger zinda hai,Bully,Bully,Bully,,,,,,,
2867.jpg,What did you do during the Coronavirus dad? I stayed at home and made memes to spresd awareness about Coronavirus Fucking LEGEND,Nonbully,Nonbully,Bully,,,,,,,
2868.jpg,(Malyalam),Nonbully,Nonbully,Bully,,,,,,,
2869.jpg,"Gujrati Chokra @oubgkadeewana My parent's to Me in this quarantine days: Ajeeb janwar hai, kitna bhi khaye bhooka hi rehta hai",Nonbully,Nonbully,Bully,,,,,,,
2870.jpg,"India ke acche gaane??Nahi bhai,B.T.S ka lund chusna ho to bata",Bully,Nonbully,Bully,,,,,,,
2872.jpg,"If you ain't rockin with your tongue out,you ain't having fun Kis chiz ka attatuide ha Ye to gnd mrwane wla pose h degi ky",Bully,Nonbully,Bully,,,,,,,
2873.jpg,Me in my Hostel Me at home,Nonbully,Nonbully,Nonbully,,,,,,,
2874.jpg,बिग ब्रैकिंग ऐश्वर्या राइ के पीछे में इंजेक्शन लगाने को लेकर डॉक्टरों में हुई हाथापाई २ गंभीर से घायल,Bully,Nonbully,Bully,,,,,,,
2875.jpg,POLICE APPRECIATING ME FOR INFORMING THEM ABOUT GUYS PLAYING CRICKET IN GULLY ME WHO WAS BOWLED OUT IN FIRST BALL,Nonbully,Nonbully,Nonbully,,,,,,,
2876.jpg,Feminist didi ne mujhse pucha Do men bleed? Maine kaha bhak randi mujhe bawaseer hai,Bully,Bully,Bully,,,,,,,
2877.jpg,If you got a chance to date any One of them who will you prefer Single girl Married women,Nonbully,Nonbully,Nonbully,,,,,,,
2878.jpg,MAA CHUDANA still a dream of many orphan kids in India,Bully,Bully,Bully,,,,,,,
2879.jpg,"aditya @illumon_adiii How old were you when u had your first kiss ?Ameya @ameyabharati I'm 24 right now, but I'm hopeful. Same",Nonbully,Nonbully,Nonbully,,,,,,,
2880.jpg,Importance of doing squart daily,Bully,Bully,Nonbully,,,,,,,
2881.jpg,Baby aaj mai raat aaraha hu aapke paas Apne Baap ko neend ki goli de dena ache se saale ko Beta mai tumhari Babu ka Baap hi hu bsdk,Nonbully,Nonbully,Bully,,,,,,,
2882.jpg,Toilet-Ek prem katha un laundon ko samarpit jo apna PREM Toilet me hi baha dete h BC,Bully,Nonbully,Bully,,,,,,,
2883.jpg,Mobile Best friend Best Friend Iski kidney Bech ke Iphone kharid lunga,Nonbully,Nonbully,Nonbully,,,,,,,
2884.jpg,FB/RealBCBilli Apne bare me kuch batao I am a mystery Achha mistree ho din ki dihadi kitni leti ho?TU SINGLE HI MAREGA KUTTE,Nonbully,Nonbully,Nonbully,,,,,,,
2885.jpg,CHATS STATUS CALLS Deepika Mujhe tumse kuchh jaruri baat ka Pari Khusbu ko kaise jante ho tum? Khusbu Ab simran kaun hai ye? Simran Ye Neha Kaun Hai? Neha Hi,Nonbully,Nonbully,Nonbully,,,,,,,
2886.jpg,"This bondage is the bondage of love,its the intercourse of many births.Kabhi english subtitles k saath hindi movies mat dekhna BC",Bully,Nonbully,Bully,,,,,,,
2887.jpg,When you accidentally wake up early and see your whole family hqaving breakfast Yeh kaun si meeting hai jaha mujhe nahi bulate,Nonbully,Nonbully,Nonbully,,,,,,,
2888.jpg,FB/RealBCBilli Thoda dhyan se BC koi mann chala gaand na maar jaaye,Bully,Bully,Bully,,,,,,,
2889.jpg,Teachers : How do I turn up th volume> Me: Press Alt+F4 *Teacher gets disconnected* Teacher The smart kis who just wanted to learn My friends The rest of the class Me,Nonbully,Nonbully,Nonbully,,,,,,,
2890.jpg,kya kar rahi ho?TMKC BC mujhe gaali de rahi h..Teri maa ki ch*t Arey 'U'lagana bhul gayi thi..'TARAK MEHTA KA ULTAH CHASHMA'dekh bahi hu,Bully,Nonbully,Bully,,,,,,,
2891.jpg,Maa Ki Dua Baap Ka Road Jobhi Samne Aaya Uda Dunga Madarchod *Police Zinda pakar na hai bosdiwale ko,Nonbully,Nonbully,Bully,,,,,,,
2892.jpg,BC tha toh ye sher hi lekin muth maar maar ke kamzor ho gaya h BC,Bully,Nonbully,Bully,,,,,,,
2893.jpg,Kids:Apke mobile mai Game hai?? Me: *bhaag madarchod,Bully,Bully,Bully,,,,,,,
2894.jpg,dilon ka shooter hai mera scooter IG:@bcbilli OB BC tere se bada na hai koi chuttad!!,Bully,Nonbully,Bully,,,,,,,
2895.jpg,India: why you sold undergarments to Pakistan instead of milk China:chutiys hai Pakistan Le India: chutiya hai ye important nhi hai hmaara ladka h ye important hai,Bully,Nonbully,Bully,,,,,,,
2896.jpg,Isko to brazzers pe dekha hai mene,Bully,Nonbully,Bully,,,,,,,
2897.jpg,Me waiting for Astrologer who said 2020 will be my year,Nonbully,Nonbully,Nonbully,,,,,,,
2898.jpg,"mai tumhari GF toh nahi ban sakti..But I can be your half GF OK BUT..majey PUREY lunga ""AUR BAN NA half GIRLFRIEND""",Bully,Nonbully,Bully,,,,,,,
2899.jpg,*Lockdown extended till 3rd of May* *le Indians seh lenge thoda aur,Nonbully,Nonbully,Nonbully,,,,,,,
2900.jpg,When you see it!,Bully,Nonbully,Nonbully,,,,,,,
2901.jpg,"मेरा प्रिय मित्र अपनी महिला मित्र के सामने अपनी प्रसंसा के पूल बांधते हुए....में बगल में खड़ा- .....फेंको  ! फेंको अपनी पूरी शक्ति  के साथ, फेंको .",Nonbully,Nonbully,Nonbully,,,,,,,
2902.jpg,When she is with her husband When she is with her boyfriend,Bully,Bully,Bully,,,,,,,
2903.jpg,Vijay Jaiswal @puntasticVU Indians pressing cancel button three to four times on the ATM machine even after taking out their cars: bilkul ricks ni lene ka,Bully,Nonbully,Bully,,,,,,,
2904.jpg,dental clinic DR. SHALINI AGARWAL B.D.S.(MUM),Bully,Bully,Nonbully,,,,,,,
2905.jpg,Ayeshy @champagne_lassi Okay we have a winner of this meme template meri dadi mujsay apni lambi umer ki dua kartay howay main jo unko school main 10 data maar chuka hun,Nonbully,Nonbully,Nonbully,,,,,,,
2906.jpg,Plumbers in INDIA plumbers in U.S.,Bully,Bully,Nonbully,,,,,,,
2907.jpg,"Gaurav Bhatt(stan) @B_RABBIT001 When everyone uploading their dancing, singing, cooking Videos on social Media during Quarantine *Me who doesn't have any talent*",Nonbully,Nonbully,Nonbully,,,,,,,
2908.jpg,Happy Teddy Bear Day!,Bully,Nonbully,Bully,,,,,,,
2909.jpg,Babubhaiya_Sarcasm @TheLokhandwala When She Sends Me Nudes Instead Od Memes Me:- Ye kya behooda harkat hai?,Nonbully,Nonbully,Bully,,,,,,,
2910.jpg,"Bacho,ye batao?sanya mirza kon h?MAM,she's a tennis player. Very Good,ab batao sunny leone kon h?MAM, T ki jagah P laga do.",Bully,Nonbully,Bully,,,,,,,
2912.jpg,Are bhai kon ho tum?Sir hum 'PELE' hai Are pele to hum tumse jyada Hai tum apna naam batao,Bully,Bully,Bully,,,,,,,
2913.jpg,"Kishan Jhunjhunwala @Jhunjhunastic Post lockdown, when you finally meet that person who has been uploading pictures of golgappa, pizzas and samosas in his story",Bully,Bully,Nonbully,,,,,,,
2914.jpg,Pressing boobs reduces stress upto 70%,Bully,Bully,Bully,,,,,,,
2915.jpg,when you give chokeslam to your younger brother but he starts crying: arey ee toh pyaar hai humaara,Nonbully,Bully,Bully,,,,,,,
2916.jpg,BE SOFT ON MY CURVES 753TF 51RCC,Bully,Nonbully,Nonbully,,,,,,,
2917.jpg,Jokemelon @jokemelon1 Frd: Tere to maze h Ghar pe - at Home My Parents to Me Fata fat yeh kaam kahatm karoge.. Toh dusra kaam milega,Nonbully,Nonbully,Bully,,,,,,,
2918.jpg,Sonam kapOOr gives small msg to memers,Bully,Bully,Bully,,,,,,,
2919.jpg,तूने मेरी सिगरेट चुराई क्या ! ....आप भी तो बचपन में दादा जी की सिगरेट चुराते थे ! और जिस नगरी का राजा ही चोर हो वहा चोरी का कैसा दंड !.....बाप को रामायण का ज्ञान देता है ! रुक अभी तेरे प्राण निकालता हु दुस्ट !,Nonbully,Bully,Bully,,,,,,,
2920.jpg,"tank-of-memes….. Breking News…...खुद को शीशे में देख तैमूर की फटी गांड........हेलोवीन मना रहे थे छोटे नवाब | सैफ ने कहा, "" अंग्रेजी त्योहारों की माँ का भोसड़ा",Bully,Nonbully,Bully,,,,,,,
2921.jpg,T H O R @tforThor me and bois going for toffee distribution in my school on my birthday,Nonbully,Nonbully,Nonbully,,,,,,,
2923.jpg,"""Social Distancing"" Books Me",Nonbully,Nonbully,Nonbully,,,,,,,
2924.jpg,Me looking at the guy who staring at my crush while singing national anthem in school prayer:,Nonbully,Bully,Nonbully,,,,,,,
2925.jpg,Me Open Book For Study And Than Open Instagram *Books : Haan ye karlo pehle,Nonbully,Nonbully,Nonbully,,,,,,,
2926.jpg,"Mom-""Chup chaap 10:30 tak gharpe aa warna kabhi wapis mat aana.""*Ie me leaving the party telling people I remembered that i have a test tomorrow",Nonbully,Nonbully,Nonbully,,,,,,,
2927.jpg,Friend: Happy Birthday me:Thank You bhai Friend:Chal party de Me: Lockdown hai bhai Friend:Paytm krde Me:,Nonbully,Nonbully,Nonbully,,,,,,,
2928.jpg,"Finch laude ek baar bahar aana,kuch baat karni hai",Bully,Nonbully,Bully,,,,,,,
2929.jpg,"When you have 1000 in your atm but you press 10,000 to see if any miracle can happen Atm be like : oo..bsdk",Nonbully,Nonbully,Bully,,,,,,,
2930.jpg,Same Energy,Bully,Bully,Nonbully,,,,,,,
2931.jpg,When A Bot Mentions A Girl in His Instagram Story Khush rehna uske sath,Nonbully,Nonbully,Nonbully,,,,,,,
2932.jpg,Drives on right side of the road Drives on left side of the road You guys have been driving on road?,Bully,Bully,Nonbully,,,,,,,
2933.jpg,"Aunty:- Beta Chai loge ya Cold Drink Me:- Aunty jab tak chai ban rahi h tab Cold Drink hi la dijiye Bade harami ho, beta",Nonbully,Nonbully,Bully,,,,,,,
2934.jpg,WhatsApp Bandi se milne gaya hai na? sab pata hai mereko,Bully,Bully,Bully,,,,,,,
2935.jpg,"""Babumoshay Zindahi Lambi nahi badi honi chahiye"" Anand kabhi Marte nahin RIP Irfan Sir",Nonbully,Nonbully,Nonbully,,,,,,,
2936.jpg,WhatsApp Tumhari saari chats padhi hai kabhi screenshot chaiye ho to bhai ko yaad karna,Bully,Bully,Bully,,,,,,,
2937.jpg,Veteran Actor Rishi Kapoor has passed away in Mumbai. This can't be true. Yesterday Irfan Khan and now Rishi Kapoor. What's happening to this world?,Nonbully,Nonbully,Nonbully,,,,,,,
2938.jpg,"""PAK FANS WATCHING TODAY'S INDIA VS PAKISTAN CHAMPIONS TROPHY FINAL IN TV BE LIKE",Bully,Nonbully,Nonbully,,,,,,,
2939.jpg,When you video call to your homie in female filter and he suddenly starts fopping,Nonbully,Nonbully,Bully,,,,,,,
2940.jpg,Beta agle janam mai kya banoge Chipkali banuga saasu maa chipkali Arry Beta Aise kyu bol rahe ho Bc kyuki eke chipkali hi h jis se apki beti darti ha,Bully,Nonbully,Bully,,,,,,,
2941.jpg,"No one: Indian shoe shops: ""Haan konsa size""",Nonbully,Nonbully,Nonbully,,,,,,,
2942.jpg,21 din hain tumhare pass Shayad tumhari zindagi ke sabse important 21 din,Nonbully,Nonbully,Nonbully,,,,,,,
2943.jpg,"SCOOPWHOOP Ghaziabad Man Goes Out To Get Groceries Amid Lockdown, Comes Back With A Wife",Nonbully,Nonbully,Nonbully,,,,,,,
2944.jpg,Chand Chuppa Baadal mai Footpath pe toh nahi chup sakta na BC,Bully,Bully,Bully,,,,,,,
2945.jpg,Another greatmove to help the migrant workers Central Govt. and Railways is all set to pay 85% of the total ticket charges of Migrant workers and asked the state govt. to pay the rest 15%,Nonbully,Nonbully,Nonbully,,,,,,,
2946.jpg,Agar mohobbat mai humse koi galti ho jaye Toh Tum bhi rajnath singh jaise kadi ninda karke kaam chala dena,Bully,Nonbully,Bully,,,,,,,
2947.jpg,"*blocked on fb *lost Rs2000 *breakup connected charger 1 hour ago, forgot to switch it ON!",Nonbully,Nonbully,Nonbully,,,,,,,
2948.jpg,Thodi der savdhaan india dekh lo toh Sab Pe shaq hone lagta hai BC,Bully,Nonbully,Nonbully,,,,,,,
2949.jpg,My Girlfriend's Dad: Take this 50 million and leave my daughter alone Me:,Nonbully,Nonbully,Nonbully,,,,,,,
2950.jpg,Anty ball dedo plz agli barr pakka nahi aayegi Kattapa!! Bhag bhai antyji bhardak gyi lagta h,Bully,Nonbully,Bully,,,,,,,
2951.jpg,*After 10 minutes Of Chatting* Boy: Tum Whstapp Use Karti Ho? Girl: BAHUT TEZZ HO RHE HO,Nonbully,Nonbully,Nonbully,,,,,,,
2952.jpg,This is why aliens don't visit us,Bully,Bully,Nonbully,,,,,,,
2953.jpg,Ashish gupta @chatora_baniya South delhi ki ladki ke papa ka truck!! BAD NAZAR WALE YOUR FACE WILL BE BLACK,Bully,Nonbully,Bully,,,,,,,
2954.jpg,"He is On Bicycle!Footpaths are Safe..I Repeat,footpaths are Safe!",Bully,Nonbully,Nonbully,,,,,,,
2955.jpg,Me:*steals the heart of a cute girl* Everyone else in the surgery room:,Nonbully,Nonbully,Nonbully,,,,,,,
2956.jpg,EID MUBARAK BHAI SHUT UP,Bully,Nonbully,Nonbully,,,,,,,
2957.jpg,Barle-G @17_Lame *When you go to a village and wake up there at 8:00 am* Family members staring at you since 5:00 am:,Nonbully,Nonbully,Nonbully,,,,,,,
2958.jpg,Surprise Me...Mere Pass woh sab pics hai jo tumne kaha tha dekh ke Delete kar dena,Bully,Nonbully,Bully,,,,,,,
2959.jpg,Rahul @MemewalaCA After watching Horror Movie: Me: Ab ek cartoon movie dekh leta hu Bura sapna nai aayega ! Bura Sapna:,Nonbully,Nonbully,Bully,,,,,,,
2960.jpg,When batsman steps out of the crease.Dhoni-Marna hai kya Bsdk?Marna hai...?Terko Dar nai lagta?,Bully,Nonbully,Bully,,,,,,,
2961.jpg,When you both mad at each other & waiting for me to apologize first.,Nonbully,Nonbully,Nonbully,,,,,,,
